@RELATION weatherData

@ATTRIBUTE 'season' {autumn, winter, spring, summer}
@ATTRIBUTE 'time' {'00:00', '03:00', '06:00', '09:00', '12:00', '15:00', '18:00', '21:00'}
@ATTRIBUTE 'temperature' NUMERIC
@ATTRIBUTE 'pressure' NUMERIC
@ATTRIBUTE 'humidity' NUMERIC
@ATTRIBUTE 'precipitation' NUMERIC
@ATTRIBUTE 'health_influence' {positive, negative, dangerous}

@DATA
spring,'03:00',11.5,765.6,71,?,positive
spring,'00:00',12.1,764.0,73,?,positive
spring,'21:00',14.1,762.4,69,?,positive
spring,'18:00',17.3,761.2,41,?,positive
spring,'15:00',17.5,760.5,38,?,positive
spring,'12:00',16.5,759.8,52,?,positive
spring,'09:00',14.1,758.9,65,0.1,positive
spring,'06:00',11.7,758.1,77,?,positive
spring,'03:00',12.3,756.6,82,?,negative
spring,'00:00',12.3,755.8,78,?,positive
spring,'21:00',14.7,754.8,78,?,positive
spring,'18:00',26.2,753.2,32,?,positive
spring,'15:00',25.7,754.2,31,?,positive
spring,'12:00',23.1,755.3,38,?,positive
spring,'09:00',19.1,756.3,47,?,positive
spring,'06:00',14.3,756.8,58,?,positive
spring,'03:00',12.1,757.4,70,?,positive
spring,'00:00',13.4,758.0,61,?,positive
spring,'21:00',17.7,758.1,40,?,positive
spring,'18:00',20.3,758.6,25,?,positive
spring,'15:00',19.3,759.6,36,?,positive
spring,'12:00',18.1,759.8,50,?,positive
spring,'09:00',13.3,759.4,67,?,positive
spring,'06:00',10.9,759.2,81,?,negative
spring,'03:00',10.6,758.7,81,?,negative
spring,'00:00',11.4,758.5,80,?,positive
spring,'21:00',14.0,758.0,59,0.3,positive
spring,'18:00',15.0,757.5,56,?,positive
spring,'15:00',16.0,756.9,53,?,positive
spring,'12:00',14.7,756.0,65,?,positive
spring,'09:00',13.1,754.9,65,?,positive
spring,'06:00',10.2,753.4,70,?,positive
spring,'03:00',10.8,752.4,63,?,positive
spring,'00:00',11.5,751.6,70,?,positive
spring,'21:00',14.1,750.7,52,0.1,positive
spring,'18:00',14.6,750.1,52,?,positive
spring,'15:00',15.7,749.2,39,?,positive
spring,'12:00',15.1,748.4,57,?,positive
spring,'09:00',10.3,748.4,84,0.4,negative
spring,'06:00',11.3,747.8,79,?,positive
spring,'03:00',11.1,748.3,82,?,negative
spring,'00:00',11.1,749.2,85,?,negative
spring,'21:00',12.7,749.4,71,0.1,positive
spring,'18:00',14.5,749.2,64,?,positive
spring,'15:00',14.1,749.3,71,?,positive
spring,'12:00',13.6,749.8,77,?,positive
spring,'09:00',12.2,749.8,92,1,negative
spring,'06:00',12.4,750.4,73,?,positive
spring,'03:00',12.9,751.7,69,?,positive
spring,'00:00',13.0,752.6,72,?,positive
spring,'21:00',16.5,753.4,42,?,positive
spring,'18:00',19.5,754.4,26,?,positive
spring,'15:00',19.1,756.2,30,?,positive
spring,'12:00',17.1,757.9,41,?,positive
spring,'09:00',14.4,758.8,64,0.1,positive
spring,'06:00',9.6,759.0,87,?,negative
spring,'03:00',10.0,759.8,85,?,negative
spring,'00:00',13.0,760.0,65,?,positive
spring,'21:00',14.5,759.8,50,0.1,positive
spring,'18:00',15.5,760.4,47,?,positive
spring,'15:00',14.9,761.0,50,?,positive
spring,'12:00',16.3,761.4,48,?,positive
spring,'09:00',10.7,761.9,78,0.1,positive
spring,'06:00',8.9,762.0,?,?,?
spring,'03:00',7.9,762.4,93,?,negative
spring,'00:00',9.8,762.8,78,?,positive
spring,'21:00',12.1,762.9,54,?,positive
spring,'18:00',13.5,763.4,51,?,positive
spring,'15:00',14.5,763.7,70,?,positive
spring,'12:00',11.0,764.2,85,?,negative
spring,'09:00',9.9,764.0,92,0.1,negative
spring,'06:00',10.5,763.6,86,?,negative
spring,'03:00',10.5,763.5,92,?,negative
spring,'00:00',11.0,763.5,92,?,negative
spring,'21:00',11.7,763.6,83,0.1,negative
spring,'18:00',12.8,764.2,77,?,positive
spring,'15:00',15.0,764.6,58,?,positive
spring,'12:00',15.1,765.0,56,?,positive
spring,'09:00',15.1,764.8,49,?,positive
spring,'06:00',7.1,765.2,85,?,negative
spring,'03:00',6.5,765.4,88,?,negative
spring,'00:00',8.5,765.1,62,?,positive
spring,'21:00',14.0,765.0,43,?,positive
spring,'18:00',16.1,765.2,28,?,positive
spring,'15:00',15.7,765.8,33,?,positive
spring,'12:00',14.7,766.4,41,?,positive
spring,'09:00',12.3,766.5,53,?,positive
spring,'06:00',7.7,766.4,83,?,negative
spring,'03:00',8.7,766.5,61,?,positive
spring,'00:00',9.9,766.0,52,?,positive
spring,'21:00',12.7,765.6,41,?,positive
spring,'18:00',12.9,765.6,42,?,positive
spring,'15:00',12.5,765.6,39,?,positive
spring,'12:00',10.5,765.5,58,?,positive
spring,'09:00',10.5,765.4,54,?,positive
spring,'06:00',7.4,765.3,60,?,positive
spring,'03:00',7.5,765.3,64,?,positive
spring,'00:00',8.0,765.1,56,?,positive
spring,'21:00',9.2,764.6,53,?,positive
spring,'18:00',10.7,764.6,44,?,positive
spring,'15:00',11.9,764.2,46,?,positive
spring,'12:00',8.8,764.3,59,?,positive
spring,'09:00',7.3,763.8,64,?,positive
spring,'06:00',4.7,763.2,76,?,positive
spring,'03:00',4.6,762.5,74,?,positive
spring,'00:00',4.7,762.2,74,?,positive
spring,'21:00',4.7,761.8,73,?,positive
spring,'18:00',4.5,761.5,73,?,positive
spring,'15:00',5.3,760.8,60,?,positive
spring,'12:00',3.5,760.3,73,?,positive
spring,'09:00',2.5,759.4,84,0.3,negative
spring,'06:00',2.4,758.7,87,?,negative
spring,'03:00',3.4,758.4,78,?,positive
spring,'00:00',4.5,758.4,71,?,positive
spring,'21:00',5.8,758.0,65,0.1,positive
spring,'18:00',7.1,757.3,61,?,positive
spring,'15:00',7.0,757.3,63,?,positive
spring,'12:00',6.1,757.4,63,?,positive
spring,'09:00',4.7,757.0,77,0.8,positive
spring,'06:00',4.3,757.4,85,?,negative
spring,'03:00',6.5,758.2,67,?,positive
spring,'00:00',9.7,758.6,48,?,positive
spring,'21:00',11.1,758.9,46,?,positive
spring,'18:00',12.6,759.4,39,?,positive
spring,'15:00',13.6,760.0,43,?,positive
spring,'12:00',13.1,760.3,47,?,positive
spring,'09:00',11.0,760.6,60,?,positive
spring,'06:00',7.2,760.6,80,?,positive
spring,'03:00',7.4,760.7,73,?,positive
spring,'00:00',9.5,760.5,69,?,positive
spring,'21:00',11.8,759.8,59,?,positive
spring,'18:00',14.5,759.4,49,?,positive
spring,'15:00',13.7,759.6,49,?,positive
spring,'12:00',10.9,759.4,75,?,positive
spring,'09:00',9.1,759.1,81,?,negative
spring,'06:00',6.0,759.0,95,?,negative
spring,'03:00',8.2,759.0,92,?,negative
spring,'00:00',7.8,759.3,90,?,negative
spring,'21:00',9.4,759.4,79,5,positive
spring,'18:00',9.3,760.7,92,?,negative
spring,'15:00',14.7,759.7,60,?,positive
spring,'12:00',16.1,760.4,48,?,positive
spring,'09:00',13.3,761.0,60,0.1,positive
spring,'06:00',12.2,761.8,61,?,positive
spring,'03:00',12.3,761.8,55,?,positive
spring,'00:00',10.4,762.3,70,?,positive
spring,'21:00',12.6,762.8,57,?,positive
spring,'15:00',15.1,763.4,45,?,positive
spring,'12:00',14.4,763.6,59,?,positive
spring,'09:00',11.6,763.4,68,?,positive
spring,'06:00',7.9,763.0,85,?,negative
spring,'03:00',8.8,762.2,76,?,positive
spring,'21:00',9.2,760.7,75,3,positive
spring,'18:00',12.4,758.6,85,?,negative
spring,'15:00',21.4,756.6,35,?,positive
spring,'12:00',18.6,758.7,36,?,positive
spring,'09:00',15.2,760.2,39,?,positive
spring,'06:00',9.2,761.2,59,?,positive
spring,'03:00',7.1,761.2,80,?,positive
spring,'00:00',8.5,761.2,70,?,positive
spring,'21:00',11.8,761.2,60,?,positive
spring,'18:00',14.9,760.8,43,?,positive
spring,'15:00',14.5,760.0,45,?,positive
spring,'12:00',11.7,759.2,71,?,positive
spring,'09:00',11.4,757.8,59,?,positive
spring,'06:00',8.2,757.0,79,?,positive
spring,'03:00',7.7,756.8,88,?,negative
spring,'00:00',9.5,756.2,82,?,negative
spring,'21:00',12.7,755.2,57,?,positive
spring,'18:00',15.1,754.5,53,?,positive
spring,'15:00',18.3,753.7,30,?,positive
spring,'12:00',16.2,753.3,46,?,positive
spring,'09:00',13.7,752.9,52,0.1,positive
spring,'06:00',9.1,752.4,73,?,positive
spring,'03:00',9.6,751.9,71,?,positive
spring,'00:00',11.2,752.1,67,?,positive
spring,'21:00',12.5,752.1,61,0.1,positive
spring,'18:00',13.7,752.2,48,?,positive
spring,'15:00',12.6,752.8,55,?,positive
spring,'12:00',11.6,753.1,55,?,positive
spring,'09:00',10.5,753.5,58,0.1,positive
spring,'06:00',8.5,753.8,81,?,negative
spring,'03:00',8.1,754.0,84,?,negative
spring,'00:00',10.6,754.9,71,?,positive
spring,'21:00',12.5,755.2,59,0.1,positive
spring,'18:00',13.5,755.6,54,?,positive
spring,'15:00',11.7,756.4,64,?,positive
spring,'12:00',11.0,756.7,66,?,positive
spring,'09:00',9.7,756.3,68,?,positive
spring,'06:00',7.7,756.2,82,?,negative
spring,'03:00',7.9,756.3,79,?,positive
spring,'00:00',10.5,756.3,73,?,positive
spring,'21:00',17.7,756.0,40,?,positive
spring,'18:00',21.6,756.9,20,?,positive
spring,'15:00',19.9,758.6,28,?,positive
spring,'12:00',16.9,760.0,37,?,positive
spring,'09:00',12.1,760.6,57,?,positive
spring,'06:00',7.5,760.6,80,?,positive
spring,'03:00',9.7,761.0,62,?,positive
spring,'00:00',10.7,761.2,59,?,positive
spring,'21:00',13.2,761.5,46,?,positive
spring,'18:00',16.5,762.1,31,?,positive
spring,'15:00',17.0,763.1,24,?,positive
spring,'12:00',15.0,764.0,29,?,positive
spring,'09:00',9.7,764.9,42,?,positive
spring,'06:00',6.7,765.2,53,?,positive
spring,'03:00',7.1,765.9,46,?,positive
spring,'00:00',7.9,766.5,59,?,positive
spring,'21:00',8.9,766.6,54,?,positive
spring,'18:00',14.5,767.0,40,?,positive
spring,'15:00',14.7,767.7,43,?,positive
spring,'12:00',14.3,768.0,41,?,positive
spring,'09:00',8.3,768.0,63,?,positive
spring,'06:00',5.7,768.3,72,?,positive
spring,'03:00',6.1,768.3,73,?,positive
spring,'00:00',6.8,768.7,72,?,positive
spring,'21:00',8.9,768.6,52,?,positive
spring,'18:00',12.9,769.0,34,?,positive
spring,'15:00',12.3,770.1,36,?,positive
spring,'12:00',10.5,770.9,37,?,positive
spring,'09:00',6.8,771.1,53,?,positive
spring,'06:00',2.3,770.5,81,?,negative
spring,'03:00',2.8,770.2,74,?,positive
spring,'00:00',4.8,769.9,59,?,positive
spring,'21:00',7.8,769.5,44,?,positive
spring,'18:00',9.6,769.1,39,?,positive
spring,'15:00',9.8,769.1,40,?,positive
spring,'12:00',8.3,768.9,46,?,positive
spring,'09:00',4.6,767.8,68,?,positive
spring,'06:00',2.5,766.5,73,?,positive
spring,'03:00',4.1,764.9,78,?,positive
spring,'00:00',5.9,763.4,71,?,positive
spring,'21:00',8.6,761.6,80,0.1,positive
spring,'18:00',9.9,760.0,89,?,negative
spring,'15:00',12.6,758.8,77,?,positive
spring,'12:00',12.6,757.8,76,?,positive
spring,'09:00',9.6,757.4,81,?,negative
spring,'06:00',10.1,756.3,78,?,positive
spring,'03:00',11.2,756.7,73,?,positive
spring,'00:00',10.9,756.3,65,?,positive
spring,'21:00',15.1,756.3,51,?,positive
spring,'18:00',16.0,756.3,49,?,positive
spring,'15:00',19.2,756.7,35,?,positive
spring,'12:00',20.1,756.7,32,?,positive
spring,'09:00',15.9,757.0,37,?,positive
spring,'06:00',12.2,757.0,49,?,positive
spring,'03:00',14.3,757.5,46,?,positive
spring,'00:00',12.5,757.6,57,?,positive
spring,'21:00',16.5,758.2,40,?,positive
spring,'18:00',21.1,758.2,33,?,positive
spring,'15:00',20.9,759.4,30,?,positive
spring,'12:00',16.7,760.3,40,?,positive
spring,'09:00',12.4,760.2,50,?,positive
spring,'06:00',9.2,759.8,61,?,positive
spring,'03:00',7.1,759.8,71,?,positive
spring,'00:00',9.1,760.0,63,?,positive
spring,'21:00',11.3,760.3,52,?,positive
spring,'18:00',16.7,760.1,35,?,positive
spring,'15:00',16.1,760.5,37,?,positive
spring,'12:00',13.1,762.1,45,?,positive
spring,'09:00',8.8,763.0,63,?,positive
spring,'06:00',5.4,762.9,78,?,positive
spring,'03:00',6.3,763.2,76,?,positive
spring,'00:00',9.0,763.4,58,?,positive
spring,'21:00',7.7,763.9,68,?,positive
spring,'18:00',10.7,764.2,59,?,positive
spring,'15:00',12.8,764.7,51,?,positive
spring,'12:00',9.9,764.9,62,?,positive
spring,'09:00',20.9,765.1,26,?,positive
spring,'06:00',5.6,765.2,62,?,positive
spring,'03:00',6.3,765.8,52,?,positive
spring,'00:00',5.5,766.8,71,?,positive
spring,'21:00',9.8,767.0,44,?,positive
spring,'18:00',10.4,767.4,44,?,positive
spring,'15:00',11.7,768.2,39,?,positive
spring,'12:00',9.1,768.7,61,?,positive
spring,'09:00',7.7,767.6,64,?,positive
spring,'06:00',0.5,766.6,92,?,negative
spring,'03:00',0.6,765.1,96,?,negative
spring,'00:00',2.0,763.9,89,?,negative
spring,'21:00',4.1,763.2,77,0.1,positive
spring,'18:00',5.9,762.9,65,?,positive
spring,'15:00',7.6,763.0,56,?,positive
spring,'12:00',7.4,763.5,49,?,positive
spring,'09:00',2.9,763.8,?,?,?
spring,'06:00',0.5,764.3,86,?,negative
spring,'03:00',1.1,764.6,66,?,positive
spring,'00:00',2.1,764.9,51,?,positive
spring,'21:00',3.3,765.4,54,?,positive
spring,'18:00',6.9,765.6,33,?,positive
spring,'15:00',7.3,767.2,33,?,positive
spring,'12:00',5.3,768.2,37,?,positive
spring,'09:00',1.3,769.2,52,?,positive
spring,'06:00',-0.7,769.4,79,?,positive
spring,'03:00',-1.2,769.9,79,?,positive
spring,'00:00',0.1,770.0,70,?,positive
spring,'21:00',0.9,770.4,55,?,positive
spring,'18:00',3.0,771.1,41,?,positive
spring,'15:00',3.0,772.0,44,?,positive
spring,'12:00',2.7,772.5,37,?,positive
spring,'09:00',0.5,772.2,54,?,positive
spring,'06:00',-2.1,771.0,64,?,positive
spring,'03:00',-1.3,769.6,62,?,positive
spring,'00:00',0.1,768.4,53,?,positive
spring,'21:00',1.7,767.1,48,?,positive
spring,'18:00',3.0,765.6,41,?,positive
spring,'15:00',3.6,763.6,39,?,positive
spring,'12:00',2.7,762.0,42,?,positive
spring,'09:00',1.2,760.3,50,0.1,positive
spring,'06:00',1.3,758.6,59,?,positive
spring,'03:00',2.1,757.6,91,?,negative
spring,'00:00',2.8,759.2,69,?,positive
spring,'21:00',1.5,762.2,67,?,positive
spring,'18:00',2.4,764.2,51,?,positive
spring,'15:00',2.1,766.0,54,?,positive
spring,'12:00',1.6,766.6,51,?,positive
spring,'09:00',-0.8,766.1,54,0.1,positive
spring,'06:00',-2.3,765.0,60,?,positive
spring,'03:00',-1.3,763.1,62,?,positive
spring,'00:00',0.3,760.7,63,?,positive
spring,'21:00',0.1,758.8,66,?,positive
spring,'18:00',1.6,756.5,47,?,positive
spring,'15:00',1.3,754.2,43,?,positive
spring,'12:00',1.3,752.9,54,?,positive
spring,'09:00',0.1,751.0,77,1,positive
spring,'06:00',-1.0,750.0,93,?,negative
spring,'03:00',0.1,749.5,92,?,negative
spring,'00:00',1.2,750.0,92,?,negative
spring,'21:00',1.7,751.4,96,4,negative
spring,'18:00',1.9,752.8,98,?,negative
spring,'15:00',5.9,754.6,52,?,positive
spring,'12:00',5.9,757.4,51,?,positive
spring,'09:00',3.8,759.8,49,?,positive
spring,'06:00',1.1,762.3,53,?,positive
spring,'03:00',1.0,764.1,55,?,positive
spring,'00:00',1.0,765.9,49,?,positive
spring,'21:00',2.0,767.2,40,?,positive
spring,'18:00',4.3,767.9,34,?,positive
spring,'15:00',5.2,769.4,32,?,positive
spring,'12:00',3.7,770.6,46,?,positive
spring,'09:00',1.3,770.6,56,?,positive
spring,'06:00',-0.9,770.0,71,?,positive
spring,'03:00',0.9,769.0,59,?,positive
spring,'00:00',1.5,768.4,58,?,positive
spring,'21:00',2.3,767.4,61,0.3,positive
spring,'18:00',4.1,765.8,61,?,positive
spring,'15:00',5.5,764.6,63,?,positive
spring,'12:00',6.2,763.6,66,?,positive
spring,'09:00',2.9,763.0,89,?,negative
spring,'06:00',2.0,762.7,92,?,negative
spring,'03:00',2.4,762.4,89,?,negative
spring,'00:00',3.8,762.5,85,?,negative
spring,'21:00',5.6,762.4,77,?,positive
spring,'18:00',8.1,762.3,63,?,positive
spring,'15:00',11.9,762.4,48,?,positive
spring,'12:00',9.9,762.9,59,?,positive
spring,'09:00',5.3,762.9,81,?,negative
spring,'06:00',4.1,762.7,85,?,negative
spring,'03:00',2.7,763.0,89,?,negative
spring,'00:00',1.9,763.2,92,?,negative
spring,'21:00',5.3,763.2,84,?,negative
spring,'18:00',7.7,763.4,74,?,positive
spring,'15:00',11.6,763.6,59,?,positive
spring,'12:00',8.5,764.6,70,?,positive
spring,'09:00',4.5,765.4,87,?,negative
spring,'06:00',3.7,765.7,90,?,negative
spring,'03:00',3.8,766.0,88,?,negative
spring,'00:00',4.1,766.4,85,?,negative
spring,'21:00',3.8,766.6,88,?,negative
spring,'18:00',3.5,767.0,90,?,negative
spring,'15:00',4.3,766.9,82,?,negative
spring,'12:00',2.9,767.0,?,?,?
spring,'09:00',1.8,766.8,91,?,negative
spring,'06:00',2.2,766.7,94,?,negative
spring,'03:00',2.5,766.4,96,?,negative
spring,'00:00',2.5,766.1,96,?,negative
spring,'21:00',4.1,765.7,85,0.1,negative
spring,'18:00',4.3,765.1,89,?,negative
spring,'15:00',5.8,764.9,88,?,negative
spring,'12:00',5.5,764.7,88,?,negative
spring,'09:00',5.5,764.6,77,0.8,positive
spring,'06:00',4.5,764.4,73,?,positive
spring,'03:00',5.0,764.8,69,?,positive
spring,'00:00',5.5,765.4,65,?,positive
spring,'21:00',6.6,765.6,35,0.1,positive
spring,'18:00',6.5,765.8,35,?,positive
spring,'15:00',6.3,766.4,33,?,positive
spring,'12:00',5.7,767.2,28,?,positive
spring,'09:00',1.2,767.8,50,?,positive
spring,'06:00',-0.6,767.8,49,?,positive
spring,'03:00',0.1,768.4,49,?,positive
spring,'00:00',1.0,768.8,44,?,positive
spring,'21:00',2.6,769.0,45,?,positive
spring,'18:00',5.1,769.2,29,?,positive
spring,'15:00',4.9,770.5,41,?,positive
spring,'12:00',3.5,771.1,42,?,positive
spring,'09:00',0.9,771.4,37,?,positive
spring,'06:00',-0.9,770.8,52,?,positive
spring,'03:00',-0.9,770.7,48,?,positive
spring,'00:00',0.1,770.0,53,?,positive
spring,'21:00',1.8,769.4,50,?,positive
spring,'18:00',5.4,768.7,39,?,positive
spring,'15:00',5.4,768.8,43,?,positive
spring,'12:00',3.1,768.9,59,?,positive
spring,'09:00',-0.3,768.4,74,?,positive
spring,'06:00',-3.4,768.1,83,?,negative
spring,'03:00',-3.5,767.6,81,?,negative
spring,'00:00',-2.5,766.6,63,?,positive
spring,'21:00',-1.5,765.8,48,?,positive
spring,'18:00',0.1,765.1,38,?,positive
spring,'15:00',2.0,764.6,50,?,positive
spring,'12:00',0.7,763.7,62,?,positive
spring,'09:00',-1.7,762.4,71,0.3,positive
spring,'06:00',-1.8,761.0,84,?,negative
spring,'03:00',0.5,759.4,98,?,negative
spring,'00:00',0.6,758.2,98,?,negative
spring,'21:00',0.5,756.9,98,9,negative
spring,'18:00',1.1,755.3,98,?,negative
spring,'15:00',1.7,754.0,98,?,negative
spring,'12:00',2.3,753.2,96,?,negative
spring,'09:00',1.3,754.0,96,4,negative
spring,'06:00',0.5,758.2,83,?,negative
spring,'03:00',0.5,758.2,83,?,negative
spring,'00:00',0.9,759.3,83,?,negative
spring,'21:00',2.1,760.0,73,?,positive
spring,'18:00',3.3,760.3,69,?,positive
spring,'15:00',4.1,760.0,69,?,positive
spring,'12:00',2.5,758.6,91,?,negative
spring,'09:00',1.9,757.9,98,1,negative
spring,'06:00',2.1,757.9,96,?,negative
spring,'03:00',1.5,758.7,96,?,negative
spring,'00:00',0.9,759.4,90,?,negative
spring,'21:00',3.9,761.0,48,?,positive
spring,'18:00',3.5,762.0,45,?,positive
spring,'15:00',2.9,763.0,46,?,positive
spring,'12:00',1.9,763.5,50,?,positive
spring,'09:00',-0.7,763.3,66,?,positive
spring,'06:00',-1.3,761.7,85,?,negative
spring,'03:00',-0.4,761.7,88,?,negative
spring,'00:00',1.0,760.7,85,?,negative
spring,'21:00',1.3,759.5,87,0.1,negative
spring,'18:00',2.1,757.8,87,?,negative
spring,'15:00',2.6,757.8,88,?,negative
spring,'12:00',3.0,756.6,97,?,negative
spring,'09:00',1.5,756.0,98,7,negative
spring,'06:00',0.7,757.6,96,?,negative
spring,'03:00',1.9,759.8,82,?,negative
spring,'00:00',2.9,761.6,69,?,positive
spring,'21:00',1.0,764.0,88,0.1,negative
spring,'18:00',3.0,764.8,59,?,positive
spring,'15:00',4.5,765.6,59,?,positive
spring,'12:00',2.3,765.9,73,?,positive
spring,'09:00',0.3,765.3,71,?,positive
spring,'06:00',-0.9,764.6,75,?,positive
spring,'03:00',0.0,763.6,70,?,positive
spring,'00:00',1.3,762.4,61,?,positive
spring,'21:00',2.5,761.1,69,0.1,positive
spring,'18:00',3.7,758.8,75,?,positive
spring,'15:00',2.6,756.8,81,?,negative
spring,'12:00',3.7,755.6,81,?,negative
spring,'09:00',3.3,755.2,88,?,negative
spring,'06:00',3.0,755.6,88,?,negative
spring,'03:00',3.0,756.4,84,?,negative
spring,'00:00',3.9,756.4,78,?,positive
spring,'21:00',3.3,756.8,80,0.1,positive
spring,'18:00',4.7,756.8,76,?,positive
spring,'15:00',3.8,756.9,83,?,negative
spring,'12:00',2.4,756.2,87,?,negative
spring,'09:00',1.7,756.3,83,0.1,negative
spring,'06:00',1.7,757.2,80,?,positive
spring,'03:00',2.4,759.4,73,?,positive
spring,'00:00',2.8,761.0,66,?,positive
spring,'21:00',2.8,761.5,67,?,positive
spring,'18:00',2.2,761.2,84,?,negative
spring,'15:00',2.5,761.0,82,?,negative
spring,'12:00',1.9,760.3,87,?,negative
spring,'09:00',1.7,759.0,89,0.3,negative
spring,'06:00',1.0,757.5,98,?,negative
spring,'03:00',0.7,756.2,98,?,negative
spring,'00:00',0.6,753.8,98,?,negative
spring,'21:00',2.7,751.6,97,5,negative
spring,'18:00',1.7,751.4,96,?,negative
spring,'15:00',2.2,753.3,96,?,negative
spring,'12:00',3.3,755.8,90,?,negative
spring,'09:00',2.8,757.0,93,0.3,negative
spring,'06:00',2.3,756.6,91,?,negative
spring,'03:00',2.2,756.4,89,?,negative
spring,'00:00',3.2,756.5,83,?,negative
spring,'21:00',3.1,756.8,71,0.1,positive
spring,'18:00',3.3,757.0,71,?,positive
spring,'15:00',2.0,758.0,76,?,positive
spring,'12:00',0.9,758.4,66,?,positive
spring,'09:00',-1.5,758.4,68,?,positive
spring,'06:00',-3.2,758.1,72,?,positive
spring,'03:00',-2.7,758.2,52,?,positive
spring,'00:00',-1.5,758.2,48,?,positive
spring,'21:00',-1.7,757.5,49,?,positive
spring,'18:00',-0.9,757.1,48,?,positive
spring,'15:00',-1.0,756.9,53,?,positive
spring,'12:00',-2.0,756.1,66,?,positive
spring,'09:00',-6.9,755.0,77,?,positive
spring,'06:00',-8.4,754.0,89,?,negative
spring,'03:00',-8.2,753.4,83,?,negative
spring,'00:00',-6.5,752.5,73,?,positive
spring,'21:00',-5.7,752.2,69,?,positive
spring,'18:00',-3.1,751.9,62,?,positive
spring,'15:00',-1.9,751.1,63,?,positive
spring,'12:00',-3.6,750.4,63,?,positive
spring,'09:00',-8.8,750.2,74,?,positive
spring,'06:00',-8.2,749.7,72,?,positive
spring,'03:00',-6.4,748.9,62,?,positive
spring,'00:00',-3.9,748.2,62,?,positive
spring,'21:00',-1.9,747.8,69,0.1,positive
spring,'18:00',-1.4,747.0,72,?,positive
spring,'15:00',-1.3,746.4,70,?,positive
spring,'12:00',-2.3,746.0,76,?,positive
spring,'09:00',-4.4,746.0,89,?,negative
spring,'06:00',-3.9,746.2,91,?,negative
spring,'03:00',-4.2,746.2,91,?,negative
spring,'00:00',-3.3,746.6,78,?,positive
spring,'21:00',-2.3,747.0,66,0.1,positive
spring,'18:00',0.5,746.2,58,?,positive
spring,'15:00',1.3,745.6,54,?,positive
spring,'12:00',0.1,745.3,63,?,positive
spring,'09:00',-3.1,745.0,81,0.4,negative
spring,'06:00',-3.1,744.3,70,?,positive
spring,'03:00',-3.3,744.5,74,?,positive
spring,'00:00',-1.8,744.4,65,?,positive
spring,'21:00',-1.9,744.6,67,0.1,positive
spring,'18:00',-0.7,744.8,64,?,positive
spring,'15:00',0.1,745.1,51,?,positive
spring,'12:00',-0.2,745.9,66,?,positive
spring,'09:00',-3.4,746.4,90,?,negative
spring,'06:00',-5.7,747.0,97,?,negative
spring,'03:00',-6.3,748.3,81,?,negative
